"CLDL","FNET","LWCF","PRECT","QRL","SWCF","mean"
0.890985085893931,0.983220666568588,0.879437990709391,0.821470069253001,0.793609889110736,0.870327835525744,0.873175256176899
0.846751443415698,0.95642315299372,0.83163972438081,0.474492293886353,0.692330281745124,0.799982046881996,0.766936490550617
0.817196572359149,0.946476809472061,0.875793470573565,0.662387860376144,0.714307164575908,0.742065384948512,0.79303787705089
0.897122671727905,0.980142404986022,0.869701319060975,0.622718998641628,0.782353584805544,0.860740991315398,0.835463328422912
0.871519032313902,0.900646580343508,0.784738213627027,0.870700592580697,0.823242506799062,0.21938428287448,0.745038534756446
0.91246972191214,0.982272761660019,0.886558771274932,0.803522040473185,0.82160744548359,0.823173353848117,0.871600682441997
0.92699640425983,0.982894190524043,0.898485079069124,0.748018000520049,0.837978027713423,0.864828463132696,0.876533360869861
0.646102057118967,0.904338153358389,0.840371921778076,0.421902663157452,0.616654850397108,0.549284419968424,0.663109010963069
0.876778265103112,0.973186229072974,0.930118786095335,0.914239397396619,0.82403872809634,0.852763450806434,0.895187476095135
0.873391975810541,0.963182470358928,0.758588156506217,0.587583325554716,0.620014799629087,0.828775823816243,0.771922758612622
0.788694337658153,0.969801817237698,0.679397721417544,0.50345492418907,0.400843078570511,0.820827921875949,0.693836633491488
0.868367213290675,0.969734987858149,0.887022492540416,0.672093208607319,0.807302724117725,0.83842247576892,0.840490517030534
0.878316670955495,0.980060085264661,0.887908030160881,0.656120319478739,0.785660549112735,0.863796729154754,0.841977064021211
0.924725315335267,0.979190421503047,0.849749395100732,0.615238084536914,0.792773229456717,0.854086421042723,0.835960477829233
0.715063436089328,0.894061329482888,0.895100352552347,0.819046851952742,0.723316521744975,0.604224125316663,0.775135436189824
0.874849928826648,0.948751340043734,0.756937998270755,0.889869387914769,0.864381458185641,0.477213143725801,0.802000542827891
0.902348762058814,0.968489123261052,0.898966643980805,0.699349290869468,0.780110515115085,0.818167482603119,0.844571969648057
0.909920089563812,0.974360123919966,0.737017557152497,0.550252912932909,0.706505580767536,0.756712389759421,0.772461442349357
0.832886153131735,0.970634250813332,0.893342300337827,0.736060907564552,0.817207767950551,0.78705692465098,0.839531384074829
0.902176125497799,0.9444713163483,0.784111464961162,0.513805517948839,0.7558627228128,0.632442655862857,0.75547830057196
0.506605201234538,0.92826640223363,0.854354570260022,0.526836321297839,0.509127882947585,0.722527130206277,0.674619584696648
0.89735075722722,0.959041103892401,0.827038855291124,0.557190602550694,0.769065402428406,0.820572995345816,0.80504328612261
0.797615549791571,0.967433504101228,0.915175648957395,0.781963255546316,0.776835590639429,0.850842508738324,0.848311009629044
0.8368648799378,0.960680256039696,0.842744352656366,0.511031097663015,0.672607181399302,0.815447783042383,0.773229258456427
0.860183162178659,0.938802094225678,0.841003433266532,0.659301881654041,0.772322541215297,0.531530307425097,0.767190569994217
0.755373126324595,0.970529121442057,0.846418010242568,0.78023750495463,0.617713876142184,0.854305789052357,0.804096238026399
0.682666317311849,0.943083467492891,0.811704510856992,0.458569071822716,0.512030639179873,0.736005176087072,0.690676530458565
0.608986291253164,0.951188337303686,0.81854017967452,0.509756454213241,0.462342273828617,0.81409054626756,0.694150680423465
0.540195691348482,0.807721278651785,0.830124475221268,0.491147956246107,0.487690788082323,0.232079235063933,0.564826570768983
0.910703522474128,0.974565385644363,0.891260709118996,0.763317927646664,0.827782276305112,0.844838770873251,0.868744765343752
0.870523236568715,0.950771683190676,0.891013729715475,0.701742332724008,0.789577661143351,0.736748608269374,0.823396208601933
0.899715560006117,0.975810561739992,0.877566693918397,0.592974392944644,0.794957613497569,0.85080581247391,0.831971772430105
0.628036979717911,0.961644739103897,0.86843450634879,0.565822023362352,0.583394320448061,0.806510822718903,0.735640565283319
0.732654682016256,0.944018794289084,0.916160655056531,0.895618308295833,0.740518889531537,0.767562760703909,0.832755681648858
0.0673366822408782,0.767799069721501,0.829800802064573,0.499601659654303,0.385494073310606,-0.10811544495386,0.406986140339667
0.950853745003813,0.987778571805772,0.932104387606279,0.940251614479434,0.88154701829562,0.89600055780773,0.931422649166442
0.889442077812727,0.947733508157994,0.879435457256539,0.894797080579494,0.884385778116384,0.607775421422477,0.850594887224269
0.0649719262862666,0.767747506094174,0.838289798266665,0.599865445760722,0.454039732093354,-0.152465708141571,0.428741450059935
0.507091377814044,0.948565443696473,0.91844274388384,0.883308570750152,0.627823504882363,0.725115378975521,0.768391170000399
0.897697231774621,0.973069726350292,0.6960230779152,0.536046724698529,0.725444052726893,0.697555404031214,0.754306036249458
0.940324129846637,0.973804402958654,0.891943101354098,0.905865074349977,0.877110795262642,0.824442827516542,0.902248388548092
0.706257132146024,0.912586131263527,0.889630740709828,0.699024633105929,0.637984935341579,0.649326984499066,0.749135092844325
0.892160476504825,0.975911747140755,0.897395511367849,0.784999030439663,0.829742945422175,0.830028289354623,0.868373000038315
0.941938877618321,0.968854729797754,0.938898865194259,0.945662188880843,0.879715255717988,0.80086872772342,0.912656440822097
0.865267923186784,0.971121670261053,0.790945435510361,0.885012301971908,0.649350913376262,0.826323161864862,0.831336901028538
0.880358213186435,0.964264555047744,0.893939760029725,0.74016132753796,0.722043770221843,0.756612689564352,0.82623005259801
0.900165339976872,0.963383115803214,0.857144545774693,0.538610877226267,0.771877519307522,0.807025802824128,0.806367866818783
0.918113950603259,0.975906027037684,0.817217398124013,0.836288864197168,0.777829596527239,0.876578613121709,0.866989074935179
0.886457155646249,0.974423865256857,0.894543140977287,0.826849242943179,0.751208126486329,0.79836742839138,0.855308159950214
0.876945560294928,0.97002638209384,0.780271687174744,0.811544159917461,0.802037157747228,0.738400940803966,0.829870981338694
0.917132198058179,0.978796215592126,0.775731030234733,0.48121594604823,0.724864388437976,0.819693344435013,0.782905520467709
0.272614402422669,0.740460717674673,0.878517085793389,0.713770220401408,0.475879244318425,-0.144107579637536,0.489522348495505
0.860252096902223,0.94539817700295,0.765474895798752,0.546094529248861,0.74539017548422,0.503198604200185,0.727634746439532
0.376128192526369,0.897645754283346,0.789625232723385,0.383905973527964,0.234600335536913,0.664307391526871,0.557702146687475
0.931684918542089,0.979139256372387,0.793191270641775,0.911955761119425,0.868927506562843,0.788262139945715,0.878860142197372
0.930011215408836,0.953318244606817,0.820518934962976,0.863960509628368,0.848312392177094,0.612981999305793,0.838183882681647
0.870832542919637,0.911466538512263,0.765700650411233,0.600374628349105,0.754677749954528,0.369378220945595,0.712071721848727
0.829451312139726,0.963047699159875,0.831772601969916,0.423306091313656,0.653189292723985,0.812282711405271,0.752174951452071
0.899613782224409,0.968614527227802,0.819748977792763,0.587061319257841,0.771632196460371,0.754330321206358,0.800166854028257
0.201212614755667,0.831360493300953,0.802619551516624,0.437384624871594,0.100169136379392,0.310000172418751,0.447124432207163
0.904085373257809,0.962014765459382,0.737736245406627,0.913917926626607,0.835618335680503,0.774626132702424,0.854666463188892
0.896597894201484,0.975416391043797,0.893484529872436,0.697578832827034,0.787845385927722,0.850106971124078,0.850171667499425
0.828891433720583,0.957074088623507,0.784142976527052,0.461675320384244,0.626477831418736,0.852083124750567,0.751724129237448
0.875770998932159,0.952950127283978,0.701841661893889,0.411815214526488,0.737585068882846,0.579414582520566,0.709896275673321
0.763121575698481,0.886403409378442,0.880330528373347,0.681839850476587,0.790458730264956,0.384613876300056,0.731127995081978
0.919082900367435,0.97446567256197,0.898742123589203,0.687687214640353,0.809081513750687,0.844488678959888,0.855591350644923
0.654044385275665,0.852023713007691,0.854953256760092,0.497074775133727,0.683901062598149,0.222993495440477,0.627498448035967
0.411881804770545,0.929940577296159,0.88216773811627,0.775343249548548,0.474365386526681,0.73120168882106,0.700816740846544
0.86517165852448,0.975609682580666,0.902498774106006,0.927269328741911,0.713345120679598,0.879434491373098,0.877221509334293
0.905007541257747,0.946945331796955,0.902024317998471,0.915264591331098,0.838809274684165,0.648622487200084,0.85944559071142
0.969799625288415,0.986835495359167,0.946793224121343,0.948309028388754,0.917041337999516,0.951331302002922,0.953351668860019
0.898742918949251,0.975658809163309,0.783355373505363,0.483698565310769,0.721349106820855,0.825337183313569,0.781356992843853
0.594098741324041,0.95247192983844,0.855327669907968,0.649528064519093,0.497437833859279,0.796760746608381,0.724270831009533
0.882301705465703,0.9609538836994,0.804860944973623,0.517378145751798,0.762632430539932,0.725976330551652,0.775683906830351
0.353405504068787,0.927458575876104,0.775840298694075,0.477236747688671,0.192914575860253,0.718454642648798,0.574218390806115
0.747835944379381,0.946825437201419,0.856699053527879,0.497119028941996,0.707801413152436,0.772063668509589,0.754724090952117
0.668769274856417,0.87195239280702,0.914945153627178,0.887769951192519,0.760410422419084,0.352010064974288,0.742642876646084
0.901213958279772,0.951211119759078,0.77698440429972,0.886520537071245,0.829994830214513,0.782957216083425,0.854813677617959
0.492484868632207,0.859981931878611,0.820421739342066,0.427259027332511,0.502843198444508,0.427700477720732,0.588448540558439
0.629759801849115,0.939066525793288,0.924164540476512,0.89838881624349,0.629155675974584,0.74040651111564,0.793490311908772
0.856568797110237,0.928662595587951,0.797168206584163,0.722622947276914,0.749054918172696,0.533827961201558,0.764650904322253
0.772916645746133,0.974847545332719,0.826770175081927,0.645172451243718,0.571766486068161,0.855168282297008,0.774440264294945
0.902619950521059,0.967163083836765,0.880236232461147,0.631380107985554,0.781119440669581,0.770947137055564,0.822244325421612
0.903280541144042,0.970765328244919,0.799165801215417,0.586584561958128,0.780954730370871,0.696057852865908,0.789468135966547
0.877350864808238,0.940104500697027,0.900481434833064,0.911705822364029,0.828602333289958,0.537427971007922,0.83261215450004
0.894204502777482,0.962227211093579,0.785773712921837,0.915326177419658,0.727014235342545,0.860452745805452,0.857499764226759
0.867225432510747,0.976850737923553,0.810895567355082,0.888365306199075,0.73857727568835,0.814830880138601,0.849457533302568
0.149558246223274,0.819857711061862,0.841754171645552,0.643638860527383,0.183512465539063,0.296472185249024,0.48913227337436
0.932020928042813,0.94535120633974,0.892534384177208,0.825645366966458,0.850029037462821,0.67549970512815,0.853513438019532
0.71570467846673,0.891763818220202,0.817506381150735,0.481020056939867,0.622822297129785,0.432702213202388,0.660253240851618
0.280547085405115,0.65791189206106,0.779693478987176,0.294640051199671,0.416348921397675,-0.441227869885721,0.331318926527496
0.805174953689136,0.958194405569966,0.803791247909161,0.59519596129608,0.642352584564409,0.817782129988049,0.770415213836134
0.918290132787606,0.976134291618771,0.81627289793003,0.447649346532419,0.766793237004376,0.829335226805936,0.79241252211319
0.912339889823488,0.973644175754233,0.855734691197495,0.655907023988639,0.796604080932785,0.780924704194448,0.829192427648515
0.532489067414819,0.93291548055946,0.860794435874112,0.558055457862129,0.499425687284656,0.655716254843107,0.673232730639714
0.891275912762244,0.964770609077063,0.854487502199072,0.491695595053246,0.762310604383699,0.82074089881108,0.797546853714401
0.81934993212552,0.94768602211768,0.687694411095267,0.502023867340748,0.712255682499497,0.50440674706937,0.695569443708014
0.163240921200505,0.786383213141584,0.826484055261656,0.43492168275663,0.342545973137975,0.170351926671238,0.453987962028265
0.835376924557737,0.960916519893811,0.684637197037069,0.470977452401104,0.730751129031813,0.602575124187309,0.714205724518141
0.869613606637392,0.961396200921132,0.864684116712758,0.824363669767177,0.782387252721399,0.762607658359183,0.84417541751984
0.877594872006482,0.975604431482024,0.794379128549887,0.684898901392985,0.722282649314547,0.763149154425607,0.802984856195255
0.911049739920821,0.961149240232221,0.820215964060852,0.531336699852258,0.772628587134792,0.753267510464561,0.791607956944251
0.915982358545974,0.974228088044261,0.833261616983782,0.480675267147973,0.732888887953188,0.855902615403935,0.798823139013185
0.778925189333135,0.966020601924496,0.883438290566862,0.590692764768482,0.71914668871441,0.791138415500216,0.788226991801267
0.703450922781489,0.966607865009572,0.832635561368314,0.886546306383085,0.536980030470816,0.836789940944232,0.793835104492918
0.688864688016791,0.877170393836965,0.913282480324259,0.912206800998028,0.756852946758086,0.453927654528755,0.76705082741048
0.84181833124188,0.928851301474355,0.703808694904858,0.62711096936626,0.755695384005617,0.428792560127667,0.714346206853439
0.886653420502725,0.935138110468221,0.891965637224283,0.702763648195586,0.81497244053127,0.699863355378394,0.821892768716747
0.852475657248031,0.976097122458871,0.885415116086554,0.602076887972615,0.772657747898525,0.846039800086877,0.822460388625245
0.917189911691313,0.980643346780713,0.922082940643113,0.898099356976253,0.810936579628516,0.851133806696504,0.896680990402735
0.925527713511328,0.969078660652841,0.750067677533493,0.899718307985684,0.840379050368255,0.667991075019396,0.842127080845166
0.893333356399064,0.981291494659689,0.878263684815552,0.615238839555982,0.785786205144346,0.86890686434929,0.837136740820654
0.761611628380977,0.876177153437231,0.83106112880748,0.512044311361507,0.628673979405747,0.544264291137664,0.692305415421768
0.615258665310102,0.817753745813533,0.757960179880857,0.51707102745081,0.429962746950808,0.437623216516717,0.595938263653805
0.121705697560707,0.751390099015141,0.852237192638886,0.718598810299078,0.288640035098532,-0.0677879189896448,0.444130652603783
0.876578982774088,0.949847581340116,0.771785160844305,0.527804361314569,0.740913166005374,0.599742053928057,0.744445217701085
0.884651053997201,0.962251088634077,0.909582549484102,0.923406357939747,0.769155267459406,0.779223628217219,0.871378324288625
0.703479193826974,0.954529552380552,0.839305259889199,0.631952401844379,0.584227744995303,0.829240827111672,0.75712249667468
0.894027204005898,0.951731668576515,0.830095590504421,0.485719714035994,0.757317340287354,0.674234091338243,0.765520934791404
0.79837006371575,0.917930233436658,0.844795785166825,0.512646012373262,0.671865480771871,0.66439929325049,0.735001144785809
0.824644563821397,0.936047569512041,0.885566202556285,0.626259487697469,0.765932086643554,0.73691361052294,0.795893920125614
0.565176350099285,0.949344332706852,0.860992760988395,0.588862761983419,0.47953041362036,0.791732169264945,0.705939798110543
0.901937813787574,0.98007764188465,0.879729361308178,0.7277027729235,0.812644391866988,0.85520147380935,0.859548909263373
0.646986511492025,0.935423002782929,0.83212401515908,0.482978313426603,0.627986456885439,0.681109021918505,0.70110122027743
0.956716760098317,0.989717604778684,0.939746146296816,0.91718707484449,0.900178094265548,0.923440747346629,0.937831071271747
0.899717540885576,0.967820421451495,0.937097709410975,0.945799335309876,0.805107559624151,0.894633729096755,0.908362715963138
0.91844650549738,0.975393166989299,0.910141717859702,0.924791352320051,0.823660527835759,0.855309388165379,0.901290443111262
0.582259238488132,0.889877997226584,0.897671939756792,0.850929518608444,0.649392738675472,0.472144445975061,0.723712646455081
0.88837856081799,0.924577063798314,0.708574658927433,0.568302765968028,0.752417330501104,0.396554237086548,0.706467436183236
0.906356326972469,0.966093679818175,0.86605669891916,0.82245204131937,0.825011942378361,0.745930100503807,0.855316798318557
0.909114082141305,0.966979756847337,0.796478615194925,0.772429432104345,0.807970495733627,0.706467960124186,0.826573390357621
0.811973195505385,0.930026927756002,0.906899750268644,0.923036857642957,0.711001592831384,0.758496076289435,0.840239066715635
0.856404752594272,0.914319346301933,0.685367639901159,0.425819217521907,0.746198731546744,0.236374765939745,0.64408074230096
0.795125849462822,0.967199735253597,0.870804970348106,0.632810283916254,0.655084250402047,0.813918298716008,0.789157231349806
0.390211221849432,0.936151928716999,0.85150487566117,0.513804839030979,0.410653113082231,0.712168936809821,0.635749152525105
0.855817231013027,0.959298935772666,0.861424442556404,0.898110456984763,0.839384453882628,0.670938597753243,0.847495686327122
0.900329948730466,0.951338400048302,0.917334332932841,0.880615107770094,0.768707589325578,0.675418232415738,0.84895726853717
0.923401697207526,0.965810157826007,0.887140687814591,0.810959476449094,0.833322285338267,0.739245480036372,0.859979964111976
0.919839726696469,0.945098124117043,0.839053175403173,0.87694882759433,0.851547726021496,0.559113912226769,0.83193358200988
0.897940106225572,0.967087355794834,0.887911555168112,0.820688014090464,0.771193006947633,0.782717666950385,0.8545896175295
0.897032131384447,0.953892735367361,0.82576805384142,0.477212948580928,0.754531951140883,0.703911408907874,0.768724871537152
0.875362988354653,0.971106199514506,0.851682528149207,0.911333928309193,0.681127075411991,0.806031224792567,0.84944065742202
0.891805308223167,0.969346838787552,0.902676392265176,0.786653598352341,0.70706734854793,0.806757798240869,0.844051214069506
0.880163831930215,0.978125514728187,0.891512905416189,0.651784278786714,0.792083770185721,0.849883961888178,0.840592377155867
0.895189411958429,0.952496722956167,0.832539713460199,0.892099523635786,0.838335104309479,0.68412591347313,0.849131064965532
0.864242226381196,0.888863210225066,0.784460848160243,0.881324815165914,0.806034676673803,0.262715656197946,0.747940238800695
0.842162631055499,0.934327138037299,0.74319729228112,0.500309331103667,0.613696376231981,0.765646405507592,0.73322319570286
0.608110363352469,0.88371234126711,0.79665604027529,0.485193133152259,0.437450952489253,0.563310181032655,0.629072168594839
0.876067188526079,0.977663995339691,0.775986441856264,0.534138963397777,0.674956338399435,0.822199400060066,0.776835387929885
0.807596486296645,0.941856231044287,0.677431587005039,0.513390432264215,0.509360102879435,0.756176867646689,0.700968617856051
0.916842459089775,0.959422165569702,0.67251562684813,0.88423751325376,0.788332003405927,0.555276288154762,0.796104342720343
0.438993247103453,0.765040460695952,0.869075728829589,0.881848916725035,0.5371524717456,0.108644454946783,0.600125880007735
0.820712020028453,0.927773767171844,0.702014177169976,0.8645751836445,0.813687458521071,0.266191233427084,0.732492306660488
0.238352017822866,0.699068839496762,0.844856314202437,0.481351591834091,0.390122745675215,-0.414939427904681,0.373135346854448
0.896211049534724,0.971063011823452,0.903542730201797,0.800842156699134,0.748701373228812,0.816792956073332,0.856192212926875
0.870132297345129,0.954154082427418,0.791759930070521,0.460629827987595,0.723765049758761,0.690134489478288,0.748429279511285
0.909629875219957,0.972058497311473,0.785700111658263,0.564941361269349,0.718551014918717,0.852887729732331,0.800628098351682
0.779131732909714,0.963545420825589,0.745577944322687,0.587275130933984,0.539263880102937,0.828539662522154,0.740555628602844
0.867078740493128,0.969388493857068,0.936370632912246,0.929212521990149,0.795844319606839,0.856148262518953,0.892340495229731
0.790066026070665,0.961478869421681,0.819242116887933,0.920542897188012,0.588726346732033,0.789145363572908,0.811533603312205
0.552117620215479,0.950790032270036,0.840239401720934,0.459856625896836,0.482796615571264,0.746442951434408,0.672040541184826
0.861986333443862,0.950887823749155,0.725484659426751,0.881361897158194,0.775975939721585,0.489363548203346,0.780843366950482
0.595563112950573,0.95651058460664,0.886589391214008,0.80820722274442,0.690059921707567,0.797236305891565,0.789027756519129
0.911295072538813,0.964999086138122,0.839033226866258,0.486871967604489,0.768207066306033,0.818239462814502,0.798107647044703
0.884713870270149,0.968249624816129,0.838125125743821,0.471506134037147,0.753518067283433,0.806677753823925,0.787131762662434
0.818278829274639,0.974381982116192,0.796785601085459,0.486548392835009,0.59569553116469,0.831242135662222,0.750488745356368
0.896765797306294,0.96754704526529,0.66435545955846,0.518019855202929,0.620891400428507,0.695887153051734,0.727244451802202
